"Value.SSB","Value.Recr","Value.SPRratio","Value.F","Value.Bratio","Value.ForeCatch","Value.OFLCatch","Value.lnSPB","year","model_run","iteration","scenario"
1021.65,555868,0.596846,0.450378,0.00246545,NA,NA,NA,1982,"constGrowthSelfTest_EM_init",2,"constGrowth"
4010.29,1314780,0.224848,0.0853738,0.00967766,NA,NA,NA,1983,"constGrowthSelfTest_EM_init",2,"constGrowth"
13631.9,735437,0.421893,0.244525,0.0328965,NA,NA,NA,1984,"constGrowthSelfTest_EM_init",2,"constGrowth"
31633.9,2672930,0.107618,0.0505893,0.0763392,NA,NA,NA,1985,"constGrowthSelfTest_EM_init",2,"constGrowth"
48079.1,2377230,0.0902116,0.0519132,0.116025,NA,NA,NA,1986,"constGrowthSelfTest_EM_init",2,"constGrowth"
79834.7,3214350,0.117397,0.0644367,0.192658,NA,NA,NA,1987,"constGrowthSelfTest_EM_init",2,"constGrowth"
115146,741499,0.0653639,0.0372502,0.277871,NA,NA,NA,1988,"constGrowthSelfTest_EM_init",2,"constGrowth"
145888,2787300,0.167938,0.0891515,0.352057,NA,NA,NA,1989,"constGrowthSelfTest_EM_init",2,"constGrowth"
138159,3220340,0.269532,0.130568,0.333407,NA,NA,NA,1990,"constGrowthSelfTest_EM_init",2,"constGrowth"
116023,3662990,0.549453,0.225363,0.279988,NA,NA,NA,1991,"constGrowthSelfTest_EM_init",2,"constGrowth"
110681,6728770,0.584829,0.448437,0.267096,NA,NA,NA,1992,"constGrowthSelfTest_EM_init",2,"constGrowth"
145425,16397100,0.128594,0.0761706,0.350942,NA,NA,NA,1993,"constGrowthSelfTest_EM_init",2,"constGrowth"
234139,11242800,0.282188,0.186039,0.565026,NA,NA,NA,1994,"constGrowthSelfTest_EM_init",2,"constGrowth"
442056,13498300,0.138684,0.0645458,1.06677,NA,NA,NA,1995,"constGrowthSelfTest_EM_init",2,"constGrowth"
625187,19965800,0.0957894,0.0445116,1.50871,NA,NA,NA,1996,"constGrowthSelfTest_EM_init",2,"constGrowth"
758881,18525100,0.0898228,0.0441192,1.83134,NA,NA,NA,1997,"constGrowthSelfTest_EM_init",2,"constGrowth"
937338,5692740,0.150984,0.0773804,2.26199,NA,NA,NA,1998,"constGrowthSelfTest_EM_init",2,"constGrowth"
1066600,5987500,0.148305,0.0610956,2.57393,NA,NA,NA,1999,"constGrowthSelfTest_EM_init",2,"constGrowth"
951209,7717550,0.184233,0.0696736,2.29546,NA,NA,13.7655,2000,"constGrowthSelfTest_EM_init",2,"constGrowth"
752455,1289650,0.245691,0.0881085,1.81583,NA,NA,NA,2001,"constGrowthSelfTest_EM_init",2,"constGrowth"
589887,27388200,0.347371,0.121177,1.42352,NA,NA,NA,2002,"constGrowthSelfTest_EM_init",2,"constGrowth"
431210,20385000,0.330111,0.138602,1.0406,NA,NA,NA,2003,"constGrowthSelfTest_EM_init",2,"constGrowth"
